"Names","Level","X10101Vul1","X10102Vag1","X10102Vul1","X10103Vag1","X10103Vul1","X10104Vag1","X10104Vul1","X10105Vag1","X10105Vul1","X10106Vag1","X10106Vul1","X10107Vul1","X10108Vag1","X10108Vul1","X10109Vag1","X10109Vul1","X10110Vag1","X10110Vul1","X10111Vag1","X10111Vul1","X10112Vag1","X10112Vul1","X10113Vag1","X10113Vul1","X10114Vag1","X10114Vul1","X10201Vag1","X10201Vul1","X10202Vag2","X10202Vul1","X10203Vag1","X10203Vul1","X10204Vag1","X10204Vul1","X10206Vag1","X10206Vul1","X10207Vag1","X10207Vul1","X10208Vag1","X10208Vul1","X10209Vag1","X10209Vul1","X10210Vag1","X10210Vul1","X10211Vag1","X10212Vag1","X10212Vul1","X10301Vag1","X10301Vul1","X10302Vag1","X10302Vul1","X10303Vag1","X10303Vul1","X10304Vag1","X10304Vul1","X10305Vag1","X10305Vul1","X10306Vag1","X10307Vag1","X10307Vul1","X10308Vag1","X10308Vul1","X10309Vag1","X10309Vul1","X10310Vag1","X10310Vul1","X10311Vag1","X10311Vul1","X10312Vag1","X10401Vul1","X10402Vag1","X10402Vul1","X10403Vul1","X10404Vag3","X10404Vul1","X10405Vag1","X10405Vul1","X10406Vag1","X10406Vul1","X10408Vag1","X10409Vag1","X10409Vul1","X10410Vag1","X10410Vul1","X10412Vag1","X10412Vul1","X10501Vag1","X10501Vul1","X10503Vag1","X10503Vul1","X10504Vag1","X10504Vul1","X10505Vag1","X10505Vul1","X10506Vag1","X10506Vul1","X10601Vag1","X10601Vul2","X10602Vag1","X10602Vul1","X10603Vag1","X10603Vul1","X10604Vag1","X10604Vul1","X10605Vag1","X10605Vul1","X10606Vag1","X10606Vul1","X10607Vag1","X10607Vul2","X10608Vag1","X10608Vul1","X10609Vag2","X10609Vul2","X10610Vag1","X10610Vul1","X10611Vag1","X10611Vul1","X10701Vag1","X10701Vul1","X10702Vag1","X10702Vul1","X10703Vag1","X10703Vul1","X10704Vag1","X10704Vul1","X10705Vag1","X10705Vul1","X10706Vag1","X10706Vul1","X10707Vag1","X10707Vul1","X10708Vag1","X10708Vul1","X10709Vag1","X10709Vul1","X10710Vag1","X10710Vul1","X10711Vag1","X10711Vul1","X10801Vag1","X10801Vul1","X10803Vag1","X10803Vul1","X10804Vag1","X10804Vul1","X10805Vag1","X10805Vul1","X10806Vag1","X10806Vul1","X10807Vag1","X10807Vul1","X10808Vag1","X10808Vul1","X10809Vag1","X10809Vul1","X10810Vag1","X10810Vul1","X10811Vag1","X10811Vul1","X10901Vag1","X10901Vul1","X10902Vag1","X10902Vul1","X10903Vag1","X10903Vul1","X10904Vag1","X10904Vul1","X10905Vag1","X10905Vul1","X10906Vag1","X10906Vul1","X10907Vag1","X10907Vul1","X10908Vag1","X10908Vul1","X10909Vag1","X10909Vul1","X10910Vag1","X10910Vul1","X10911Vag1","X10911Vul1","X11001Vag1","X11001Vul1","X11002Vul2","X11101Vag1","X11101Vul1","X11102Vag1","X11102Vul1","X11103Vag1","X11103Vul1","X11104Vag1","X11104Vul1","X11105Vag1","X11105Vul1","X11106Vag1","X11106Vul1","X11107Vag1","X11107Vul1","X11108Vag1","X11108Vul1","X11109Vag1","X11109Vul1","X11110Vag1","X11201Vag1","X11201Vul1","X11202Vag1","X11202Vul1","X11203Vag1","X11203Vul1","X11204Vag1","X11204Vul1","X11205Vag1","X11205Vul1","X11206Vag1","X11206Vul1","X11207Vag1","X11207Vul1","X11208Vag1","X11208Vul1","X11209Vag1","X11209Vul1","X11301Vag1","X11301Vul1","X11302Vag1","X11302Vul1","X11303Vag1","X11303Vul1","X11304Vag1","X11304Vul1","X11305Vag1","X11305Vul1","X11306Vag1","X11401Vag1","X11401Vul1","X11402Vul1","X11403Vag1","X11404Vul1","X11405Vul1","X11406Vag1","X11406Vul1","X11407Vag1","X11407Vul1","X11408Vag1","X11408Vul1","X11409Vag1","X11409Vul1","X11501Vul1","X11502Vag1","X11502Vul1","X11503Vul1","X11504Vag1","X11504Vul1","X11505Vag1","X11505Vul1","X11506Vul1","X11601Vag1","X11601Vul1","X11602Vag1","X11602Vul1","X11603Vag1","X11603Vul1","X11801Vag1","X11801Vul1","X12001Vag1","X12001Vul1","X12002Vag1","X12002Vul1","X12003Vag1","X12003Vul1","X12004Vul1","X12005Vag1","X12006Vag1","X12101Vag1","X12101Vul1","X12102Vag1","X12102Vul1","X12103Vag1","X12103Vul1","X12104Vag1","X12104Vul1","X12106Vag1","X12106Vul1","X12107Vag1","X12107Vul1","X12108Vag1","X12108Vul1","X12301Vag1","X12301Vul1","X12302Vag1","X12302Vul1","X12303Vag1","X12303Vul1","X12304Vag1","X12304Vul1","X12305Vag1","X12305Vul1","X12306Vag1","X12306Vul1","X12307Vag1","X12307Vul2","X12308Vag1","X12308Vul1","X12401Vag1","X12401Vul1","X12402Vag1","X12402Vul1","X12403Vag1","X12403Vul1","X12404Vag1","X12404Vul1","X12405Vag1","X12405Vul1","X12406Vag1","X12406Vul1","X12407Vag1","X12407Vul1","X12501Vag1","X12501Vul1","X12502Vul1","X12503Vul1","X12504Vul1","X12505Vag1","X12505Vul1","X12506Vag1","X12506Vul1","X12601Vag1","X12601Vul1","X12602Vul1","X12603Vag1","X12603Vul1","X12604Vul1","X12605Vul1","X12606Vag1","X12606Vul1","X12608Vag1","X12608Vul1","X12701Vag1","X12701Vul1","X12702Vag1","X12702Vul1","X12703Vag1","X12703Vul1","X12704Vag1","X12704Vul1","X12705Vag1","X12705Vul1","X12706Vag1","X12706Vul1","X12707Vag1","X12707Vul1","X12801Vag1","X12801Vul1","X12802Vag1","X12802Vul1","X12803Vag1","X12803Vul1","X12804Vag1","X12804Vul1","X12805Vag1","X12805Vul1","X12806Vag1","X12806Vul1","X12807Vag1","X12807Vul2","X12901Vag1","X12901Vul1","X13201Vul1","X13202Vag1","X13202Vul1","X13203Vag1","X13203Vul1","X13204Vag1","X13205Vul1","X13206Vag1","X13206Vul1","X13301Vag1","X13301Vul1","X13302Vul1","X13303Vag1","X13303Vul1","X13304Vag1","X13304Vul1","X13305Vag1","X13305Vul1","X13306Vag1","X13306Vul1","X13401Vag1","X13401Vul1","X13402Vul1","X13403Vag1","X13404Vul1","X13405Vag1","X13405Vul1","X13501Vul1","X13502Vag1","X13502Vul1","X13503Vag1","X13504Vag1","X13504Vul1","X13505Vag1","X13505Vul1","X13601Vul1","X13602Vag1","X13602Vul1","X13603Vag1","X13603Vul1","X13604Vag1","X13604Vul1","X20101Vag1","X20105Vag1","X20109Vag1","X20114Vag1","X20201Vag1","X20206Vag1","X20210Vag1","X20301Vag1","X20305Vag1","X20309Vag1","X20501Vag1","X20701Vag1","X20707Vag1","X20709Vag1","X20801Vag1","X20805Vag1","X20809Vag1","X20901Vag1","X20905Vag1","X20911Vag1","X21001Vag1","X21101Vag1","X21105Vag1","X21207Vag1","X21301Vag1","X21305Vag1","X21401Vag1","X21406Vag1","X21503Vag1","X21506Vag1","X21601Vag1","X22001Vag1","X22006Vag1","X22301Vag1","X22305Vag1","X22401Vag1","X22406Vag1","X22601Vag1","X22606Vag1","X22701Vag1","X22705Vag1","X22801Vag1","X22901Vag1","X23201Vag1","X23301Vag1","X23305Vag1","X23502Vag1"
"Acidovorax","genus",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,3,0,0,0,0,0,0,0,0,4,1,50,0,0,2,0,27,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,3,24,0,0,0,0,4,1,0,0,0,5,0,0,1,0,0,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,91,0,0,1,5,0,8,0,4,17,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,2,26,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,1,0,1,0,0,0,3,0,0,0,20,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,10,0,4,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Acinetobacter","genus",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Actinobaculum","genus",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,84,52,0,0,2,1,8,0,3,1,0,1,15,0,12,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Actinomyces","genus",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,68,101,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,1,1,0,0,0,3,2,0,1,0,0,0,1,4,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,10,10,0,1,0,0,0,0,0,2,0,0,0,0,0,6,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,123,33,19,54,166,106,5,0,2,59,58,125,0,0,0,0,0,0,0,0,79,19,38,9,44,0,62,0,2,7,0,3,4,0,0,96,0,4,0,1,0,5,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Actinomycetales","order",0,2,15,1,3,1,12,0,2,0,1,6,0,0,0,7,0,14,0,1,8,17,0,16,0,15,0,1,0,0,0,0,1,1,0,1,2,0,0,0,3,0,22,5,0,35,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,10,0,0,0,0,1,0,0,0,1,1,0,3,13,3,3,7,8,37,0,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,0,0,2,1,6,4,8,1,4,2,20,1,13,5,5,3,14,0,0,0,54,11,44,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,4,0,0,0,1,0,0,0,1,0,2,0,3,0,0,0,0,2,2,6,48,1,32,0,0,0,7,5,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0,0,0,2,0,0,0,0,0,4,0,1,0,0,86,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,5,0,6,0,0,0,0,4,0,2,5,5,0,0,8,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,2,0,26,0,0,0,0,0,0,4,5,0,1,4,9,0,8,1,9,1,26,5,9,0,1,2,8,0,0,0,3,0,1,0,0,0,0,0,0,0,18,19,14,8,1,4,1,7,0,1,0,0,7,0,1,16,20,3,4,0,0,5,0,1,0,0,9,0,25,0,18,1,0,0,0,0,0,0,0,0,3,0,1,1,3,2,1,2,0,3,1,2,3,35,8,14,1,10,0,6,103,1,2,0,24,2,13,3,36,4,4,60,12,2,0,6,0,1,9,3,0,2,0,4,8,0,1,1,0,0,2,0,4,0,4,1,0,0,1,22,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,1,0,3,0,1,0,0,0,11,0,26,0
"Aerococcus","genus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,26,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,74,348,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,35,2,15,0,0,5,8,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,5,1,0,0,115,0,0,0,2,2,0,0,0,0,0,0
"Alloscardovia","genus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,6,0,0,17,0,179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,172,62,226,370,0,39,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4765,1861,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Anaerococcus","genus",139,71,85,51,120,46,257,7,53,1,1416,692,0,55,0,0,4,15,0,5,47,96,39,51,13,15,0,1,0,0,3,10,8,23,1,22,0,8,0,0,38,4,154,38,126,163,5,249,645,388,516,81,407,3,16,0,1,0,0,1,0,24,0,150,0,117,3,25,0,0,1,43,15,8,53,19,5,4,2,1,258,88,3,17,3,97,77,309,287,131,351,493,7,6,2,22,0,16,0,10,1,43,0,186,0,18,0,17,4,1,1,3,0,0,0,8,0,66,16,31,0,13,1,16,2,70,4,5,5,50,1,89,1,23,23,236,1,48,4,9,0,17,0,0,1,0,0,0,0,3,0,0,0,0,1,1,0,5,0,0,2,6,0,0,2,13,0,9,0,15,0,0,1,11,0,15,2,52,1,74,5,16,0,3,5,193,304,215,151,3,30,3,41,0,4,0,1,0,16,0,1,0,23,1,0,0,0,54,2,45,0,19,0,50,0,8,0,0,794,0,0,1,0,0,3,8,4,1,0,0,0,0,0,0,1,4,1,0,0,0,17,0,3,0,1,0,0,164,4,153,25,11,158,0,38,33,198,294,48,183,22,75,101,81,103,127,188,257,19,280,104,1,3,171,253,47,201,2,14,0,296,0,0,0,12,7,63,625,724,14,57,202,75,53,85,44,95,3,477,21,125,0,8,5,24,0,0,0,0,0,0,0,7,0,0,0,0,4,216,239,15,183,11,26,0,7,35,85,7,0,64,27,16,1,46,0,152,7,14,2,10,11,8,0,181,1,29,0,42,4,12,4,0,2,1,1,14,0,20,0,3,0,4,0,2,72,212,374,258,375,208,940,808,337,27,79,960,968,602,0,18,0,19,0,13,0,2,967,484,1203,2298,2815,24,634,49,67,172,19,106,227,203,207,595,2,113,19,392,0,210,0,8,0,26,10,33,6,2,40,1,1,11,17,1,1,0,8,2,7,2,0,0,0,0,0,0,2,0,2,0,0,8,0,2,4,0,2,4,3,2,0,0,0,6,4,20,0
